id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
NCBITaxon:90964	biolink:OrganismTaxon												
NCBITaxon:81852	biolink:OrganismTaxon												
NCBITaxon:1300	biolink:OrganismTaxon												
NCBITaxon:203492	biolink:OrganismTaxon												
MONDO:0006039	biolink:Disease												
NCBITaxon:109326	biolink:OrganismTaxon												
NCBITaxon:2740	biolink:OrganismTaxon												
NCBITaxon:135858	biolink:OrganismTaxon												
NCBITaxon:1357	biolink:OrganismTaxon												
NCBITaxon:2152	biolink:OrganismTaxon												
NCBITaxon:1613	biolink:OrganismTaxon												
NCBITaxon:623	biolink:OrganismTaxon												
NCBITaxon:1637	biolink:OrganismTaxon												
NCBITaxon:1352	biolink:OrganismTaxon												
NCBITaxon:856	biolink:OrganismTaxon												
NCBITaxon:846	biolink:OrganismTaxon												
NCBITaxon:160674	biolink:OrganismTaxon												
NCBITaxon:56112	biolink:OrganismTaxon												
NCBITaxon:76008	biolink:OrganismTaxon												
NCBITaxon:44261	biolink:OrganismTaxon												
NCBITaxon:115543	biolink:OrganismTaxon												
NCBITaxon:28116	biolink:OrganismTaxon												
NCBITaxon:310297	biolink:OrganismTaxon												
NCBITaxon:28134	biolink:OrganismTaxon												
NCBITaxon:839	biolink:OrganismTaxon												
NCBITaxon:76122	biolink:OrganismTaxon												
NCBITaxon:195950	biolink:OrganismTaxon												
NCBITaxon:55079	biolink:OrganismTaxon												
NCBITaxon:100175	biolink:OrganismTaxon												
NCBITaxon:248744	biolink:OrganismTaxon												
NCBITaxon:29361	biolink:OrganismTaxon												
NCBITaxon:33043	biolink:OrganismTaxon												
NCBITaxon:33882	biolink:OrganismTaxon												
NCBITaxon:150247	biolink:OrganismTaxon												
NCBITaxon:194	biolink:OrganismTaxon												
NCBITaxon:338188	biolink:OrganismTaxon												
NCBITaxon:40520	biolink:OrganismTaxon												
NCBITaxon:39486	biolink:OrganismTaxon												
NCBITaxon:140626	biolink:OrganismTaxon												
NCBITaxon:46206	biolink:OrganismTaxon												
NCBITaxon:39950	biolink:OrganismTaxon												
NCBITaxon:158847	biolink:OrganismTaxon												
NCBITaxon:65402	biolink:OrganismTaxon												
NCBITaxon:67824	biolink:OrganismTaxon												
NCBITaxon:851	biolink:OrganismTaxon												
NCBITaxon:59732	biolink:OrganismTaxon												
NCBITaxon:237	biolink:OrganismTaxon												
NCBITaxon:84567	biolink:OrganismTaxon												
NCBITaxon:75	biolink:OrganismTaxon												
NCBITaxon:41275	biolink:OrganismTaxon												
NCBITaxon:13687	biolink:OrganismTaxon												
NCBITaxon:12916	biolink:OrganismTaxon												
NCBITaxon:29580	biolink:OrganismTaxon												
NCBITaxon:82976	biolink:OrganismTaxon												
NCBITaxon:34037	biolink:OrganismTaxon												
NCBITaxon:469	biolink:OrganismTaxon												
NCBITaxon:497	biolink:OrganismTaxon												
NCBITaxon:286	biolink:OrganismTaxon												
NCBITaxon:40323	biolink:OrganismTaxon												
NCBITaxon:1380	biolink:OrganismTaxon												
NCBITaxon:92793	biolink:OrganismTaxon												
NCBITaxon:501783	biolink:OrganismTaxon												
NCBITaxon:528	biolink:OrganismTaxon												
NCBITaxon:577309	biolink:OrganismTaxon												
NCBITaxon:50709	biolink:OrganismTaxon												
NCBITaxon:86331	biolink:OrganismTaxon												
NCBITaxon:570	biolink:OrganismTaxon												
NCBITaxon:207244	biolink:OrganismTaxon												
NCBITaxon:836	biolink:OrganismTaxon												
NCBITaxon:165779	biolink:OrganismTaxon												
NCBITaxon:84108	biolink:OrganismTaxon												
MONDO:0005311	biolink:Disease												
NCBITaxon:156454	biolink:OrganismTaxon												
NCBITaxon:1596	biolink:OrganismTaxon												
NCBITaxon:1624	biolink:OrganismTaxon												
NCBITaxon:936456	biolink:OrganismTaxon												
NCBITaxon:1520	biolink:OrganismTaxon												
NCBITaxon:1491	biolink:OrganismTaxon												
NCBITaxon:638849	biolink:OrganismTaxon												
NCBITaxon:1515	biolink:OrganismTaxon												
MONDO:0008226	biolink:Disease												
NCBITaxon:39498	biolink:OrganismTaxon												
NCBITaxon:1161902	biolink:OrganismTaxon												
NCBITaxon:1598	biolink:OrganismTaxon												
NCBITaxon:1590	biolink:OrganismTaxon												
NCBITaxon:1656	biolink:OrganismTaxon												
NCBITaxon:199	biolink:OrganismTaxon												
NCBITaxon:29466	biolink:OrganismTaxon												
NCBITaxon:143361	biolink:OrganismTaxon												
MONDO:0005147	biolink:Disease												
NCBITaxon:976	biolink:OrganismTaxon												
MONDO:0007576	biolink:Disease												
MONDO:0005227	biolink:Disease												
NCBITaxon:1682	biolink:OrganismTaxon												
NCBITaxon:135083	biolink:OrganismTaxon												
NCBITaxon:1303	biolink:OrganismTaxon												
NCBITaxon:1302	biolink:OrganismTaxon												
NCBITaxon:76860	biolink:OrganismTaxon												
NCBITaxon:28131	biolink:OrganismTaxon												
NCBITaxon:28133	biolink:OrganismTaxon												
NCBITaxon:1018	biolink:OrganismTaxon												
NCBITaxon:837	biolink:OrganismTaxon												
NCBITaxon:1019	biolink:OrganismTaxon												
NCBITaxon:28112	biolink:OrganismTaxon												
NCBITaxon:1017	biolink:OrganismTaxon												
