subject	predicate	object	relation	primary_knowledge_source
KEGG:K03823	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03825	biolink:participates_in	KEGG:map00360	RO:0000056	infores:kegg
KEGG:K03825	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03831	biolink:participates_in	KEGG:map00790	RO:0000056	infores:kegg
KEGG:K03831	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03831	biolink:participates_in	KEGG:map01240	RO:0000056	infores:kegg
KEGG:K03831	biolink:participates_in	KEGG:map04122	RO:0000056	infores:kegg
KEGG:K03831	biolink:participates_in	KEGG:M00880	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map00010	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map00030	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map00051	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map00680	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map00710	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map01200	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map04152	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map04910	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:map04922	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:M00003	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:M00165	RO:0000056	infores:kegg
KEGG:K03841	biolink:participates_in	KEGG:M00344	RO:0000056	infores:kegg
KEGG:K03842	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03842	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03842	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03842	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03843	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03843	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03843	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03843	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03844	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03844	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03844	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03844	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03845	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03845	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03845	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03845	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03846	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03846	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03846	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03846	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03847	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03847	biolink:participates_in	KEGG:map00513	RO:0000056	infores:kegg
KEGG:K03847	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03847	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03848	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03848	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03848	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03849	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03849	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03849	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03850	biolink:participates_in	KEGG:map00510	RO:0000056	infores:kegg
KEGG:K03850	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03850	biolink:participates_in	KEGG:M00055	RO:0000056	infores:kegg
KEGG:K03851	biolink:participates_in	KEGG:map00430	RO:0000056	infores:kegg
KEGG:K03851	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03852	biolink:participates_in	KEGG:map00430	RO:0000056	infores:kegg
KEGG:K03852	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map04141	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map04210	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map04217	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map04218	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map04510	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03853	biolink:participates_in	KEGG:map05131	RO:0000056	infores:kegg
KEGG:K03856	biolink:participates_in	KEGG:map00400	RO:0000056	infores:kegg
KEGG:K03856	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03856	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03856	biolink:participates_in	KEGG:map01230	RO:0000056	infores:kegg
KEGG:K03856	biolink:participates_in	KEGG:M00022	RO:0000056	infores:kegg
KEGG:K03857	biolink:participates_in	KEGG:map00563	RO:0000056	infores:kegg
KEGG:K03857	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03857	biolink:participates_in	KEGG:M00065	RO:0000056	infores:kegg
KEGG:K03858	biolink:participates_in	KEGG:map00563	RO:0000056	infores:kegg
KEGG:K03858	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03858	biolink:participates_in	KEGG:M00065	RO:0000056	infores:kegg
KEGG:K03859	biolink:participates_in	KEGG:map00563	RO:0000056	infores:kegg
KEGG:K03859	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03859	biolink:participates_in	KEGG:M00065	RO:0000056	infores:kegg
KEGG:K03860	biolink:participates_in	KEGG:map00563	RO:0000056	infores:kegg
KEGG:K03860	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03860	biolink:participates_in	KEGG:M00065	RO:0000056	infores:kegg
KEGG:K03861	biolink:participates_in	KEGG:map00563	RO:0000056	infores:kegg
KEGG:K03861	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03861	biolink:participates_in	KEGG:M00065	RO:0000056	infores:kegg
KEGG:K03862	biolink:participates_in	KEGG:map00627	RO:0000056	infores:kegg
KEGG:K03862	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03863	biolink:participates_in	KEGG:map00627	RO:0000056	infores:kegg
KEGG:K03863	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03865	biolink:participates_in	KEGG:map00970	RO:0000056	infores:kegg
KEGG:K03865	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map03420	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04066	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04110	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04111	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04114	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04141	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04310	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04341	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04350	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map04710	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map05131	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map05170	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03868	biolink:participates_in	KEGG:map05211	RO:0000056	infores:kegg
KEGG:K03869	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03869	biolink:participates_in	KEGG:map04340	RO:0000056	infores:kegg
KEGG:K03869	biolink:participates_in	KEGG:map04341	RO:0000056	infores:kegg
KEGG:K03870	biolink:participates_in	KEGG:map04066	RO:0000056	infores:kegg
KEGG:K03870	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03870	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03870	biolink:participates_in	KEGG:map05211	RO:0000056	infores:kegg
KEGG:K03871	biolink:participates_in	KEGG:map04066	RO:0000056	infores:kegg
KEGG:K03871	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03871	biolink:participates_in	KEGG:map04212	RO:0000056	infores:kegg
KEGG:K03871	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03871	biolink:participates_in	KEGG:map05211	RO:0000056	infores:kegg
KEGG:K03872	biolink:participates_in	KEGG:map04066	RO:0000056	infores:kegg
KEGG:K03872	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03872	biolink:participates_in	KEGG:map05170	RO:0000056	infores:kegg
KEGG:K03872	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03872	biolink:participates_in	KEGG:map05211	RO:0000056	infores:kegg
KEGG:K03873	biolink:participates_in	KEGG:map04066	RO:0000056	infores:kegg
KEGG:K03873	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03873	biolink:participates_in	KEGG:map05170	RO:0000056	infores:kegg
KEGG:K03873	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03873	biolink:participates_in	KEGG:map05211	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map04068	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map04110	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map04150	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map05169	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map05203	RO:0000056	infores:kegg
KEGG:K03875	biolink:participates_in	KEGG:map05222	RO:0000056	infores:kegg
KEGG:K03876	biolink:participates_in	KEGG:map04120	RO:0000056	infores:kegg
KEGG:K03877	biolink:participates_in	KEGG:map00601	RO:0000056	infores:kegg
KEGG:K03877	biolink:participates_in	KEGG:map00603	RO:0000056	infores:kegg
KEGG:K03877	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03877	biolink:participates_in	KEGG:M00070	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03878	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03879	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03880	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03881	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03882	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03883	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map04714	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map04723	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05010	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05012	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05014	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05016	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05020	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05022	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05208	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:map05415	RO:0000056	infores:kegg
KEGG:K03884	biolink:participates_in	KEGG:M00142	RO:0000056	infores:kegg
KEGG:K03885	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03885	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03886	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03886	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03886	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03887	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03887	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03887	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03888	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03888	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03888	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03889	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03889	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03889	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03890	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03890	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03890	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03891	biolink:participates_in	KEGG:map00190	RO:0000056	infores:kegg
KEGG:K03891	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03891	biolink:participates_in	KEGG:M00151	RO:0000056	infores:kegg
KEGG:K03894	biolink:participates_in	KEGG:map00997	RO:0000056	infores:kegg
KEGG:K03894	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03894	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03894	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03894	biolink:participates_in	KEGG:M00918	RO:0000056	infores:kegg
KEGG:K03895	biolink:participates_in	KEGG:map00997	RO:0000056	infores:kegg
KEGG:K03895	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03895	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03895	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03895	biolink:participates_in	KEGG:M00918	RO:0000056	infores:kegg
KEGG:K03896	biolink:participates_in	KEGG:map00997	RO:0000056	infores:kegg
KEGG:K03896	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03896	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03896	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03896	biolink:participates_in	KEGG:M00918	RO:0000056	infores:kegg
KEGG:K03897	biolink:participates_in	KEGG:map00997	RO:0000056	infores:kegg
KEGG:K03897	biolink:participates_in	KEGG:map01100	RO:0000056	infores:kegg
KEGG:K03897	biolink:participates_in	KEGG:map01110	RO:0000056	infores:kegg
KEGG:K03897	biolink:participates_in	KEGG:map01120	RO:0000056	infores:kegg
KEGG:K03897	biolink:participates_in	KEGG:M00918	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04022	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04071	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04080	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04750	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map04810	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map05142	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map05143	RO:0000056	infores:kegg
KEGG:K03898	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03899	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04151	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04510	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04512	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04611	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map04613	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map05165	RO:0000056	infores:kegg
KEGG:K03900	biolink:participates_in	KEGG:map05171	RO:0000056	infores:kegg
KEGG:K03901	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03901	biolink:participates_in	KEGG:map04933	RO:0000056	infores:kegg
KEGG:K03902	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03903	biolink:participates_in	KEGG:map04517	RO:0000056	infores:kegg
KEGG:K03903	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03903	biolink:participates_in	KEGG:map04611	RO:0000056	infores:kegg
KEGG:K03903	biolink:participates_in	KEGG:map04613	RO:0000056	infores:kegg
KEGG:K03903	biolink:participates_in	KEGG:map05171	RO:0000056	infores:kegg
KEGG:K03904	biolink:participates_in	KEGG:map04517	RO:0000056	infores:kegg
KEGG:K03904	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03904	biolink:participates_in	KEGG:map04611	RO:0000056	infores:kegg
KEGG:K03904	biolink:participates_in	KEGG:map04613	RO:0000056	infores:kegg
KEGG:K03904	biolink:participates_in	KEGG:map05171	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map04517	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map04611	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map04613	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map05150	RO:0000056	infores:kegg
KEGG:K03905	biolink:participates_in	KEGG:map05171	RO:0000056	infores:kegg
KEGG:K03906	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03906	biolink:participates_in	KEGG:map05171	RO:0000056	infores:kegg
KEGG:K03907	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03907	biolink:participates_in	KEGG:map04933	RO:0000056	infores:kegg
KEGG:K03907	biolink:participates_in	KEGG:map05418	RO:0000056	infores:kegg
KEGG:K03908	biolink:participates_in	KEGG:map04148	RO:0000056	infores:kegg
KEGG:K03908	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03909	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03910	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03911	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03912	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03913	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04015	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04020	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04024	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04072	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04080	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04151	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04611	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map04810	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map05130	RO:0000056	infores:kegg
KEGG:K03914	biolink:participates_in	KEGG:map05200	RO:0000056	infores:kegg
KEGG:K03915	biolink:participates_in	KEGG:map04020	RO:0000056	infores:kegg
KEGG:K03915	biolink:participates_in	KEGG:map04080	RO:0000056	infores:kegg
KEGG:K03915	biolink:participates_in	KEGG:map04610	RO:0000056	infores:kegg
KEGG:K03915	biolink:participates_in	KEGG:map04750	RO:0000056	infores:kegg
KEGG:K03915	biolink:participates_in	KEGG:map04810	RO:0000056	infores:kegg
