subject	predicate	object	relation	provided_by
NCBITaxon:1591	biolink:expresses	A0A7X7BQ48		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ50		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ51		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ52		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ53		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ54		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ56		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ59		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ60		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ62		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ64		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ65		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ67		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ71		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ73		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ75		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ77		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ81		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ82		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ84		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ85		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ86		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ87		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ88		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQ90		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7R7TBH2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7R7TBF6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7L4XTF1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K745		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K753		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K8J8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K937		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9KAL9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9KBA1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9KBA6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TJ15		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TJ25		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TJ31		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TK43		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TK50		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKE1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKM2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKM3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKM9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKN0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKN3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKV8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKW2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKW6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKW7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKX2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKX5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKX8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TKY6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TL66		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K3D6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TL70		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K3D0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K0M9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZF9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZG8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZH8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZI0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZI1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZI3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZI4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZI5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G2SFW6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K026		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K031		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K0F9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3G9K0P1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MZF7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLF6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLK1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLB2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLB5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLC2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLC3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLC8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLD0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLD2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLD3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLD5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLE1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLE5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLE6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLE9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4D6I7R3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4D6I9Z0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4D6IBV6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4Y5T2P8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4Y5T3M4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A4Y5T438		Uniprot
NCBITaxon:1591	biolink:expresses	A0A5K8ALI1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A5K8APN6		Uniprot
NCBITaxon:1591	biolink:expresses	Q48510		Uniprot
NCBITaxon:1591	biolink:expresses	A0A6B9VPE1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A6N0D195		Uniprot
NCBITaxon:1591	biolink:expresses	A0A6N0D3B0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A6N0D489		Uniprot
NCBITaxon:1591	biolink:expresses	A0A6N0D892		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLA8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLG6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TLA3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKZ5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLK7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLL1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLR1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLS1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLT0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLT3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLT4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLU1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLU6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLX3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TLY3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TM31		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TM42		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TM56		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TMS7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TMT0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TMX5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3Q8TMY0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKX1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKX7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKY0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKY4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKY5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKY7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKZ0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKZ1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TKZ3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A3S8TL03		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MYJ4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MYJ2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXB9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXD9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXC7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX68		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX69		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX70		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX71		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX72		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX73		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX74		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX75		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX76		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX77		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX78		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX79		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX81		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX82		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX83		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX84		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX86		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX87		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX88		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX91		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX92		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX95		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX96		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX97		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX99		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXA3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXJ9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXK9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX67		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXI0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXE9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXF9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXG9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXH9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX65		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX62		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWU9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWW8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWV5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWQ8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A7X7BQC9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWQ9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWR9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWS8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWT5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX21		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX22		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX23		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX24		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX25		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX28		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX29		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX30		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX32		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX33		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX34		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX35		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX36		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX37		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX40		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX43		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX44		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX49		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX51		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX52		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX54		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX55		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX56		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX57		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX58		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX59		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX60		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX20		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX64		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX19		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX17		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWX9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY1		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY2		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY8		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWY9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ0		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ3		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ4		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MWZ9		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX00		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX01		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX02		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX03		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX04		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX05		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX06		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX11		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX12		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX13		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX14		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX15		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX16		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MX18		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL5		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL6		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MXL7		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY61		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY62		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY63		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY64		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY65		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY66		Uniprot
NCBITaxon:1591	biolink:expresses	A0A349MY67		Uniprot
