subject	predicate	object	relation	primary_knowledge_source
NCBITaxon:1122951	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:8209
NCBITaxon:1871	biolink:occurs_in	mediadive.medium:425	BAO:0002924	bacdive:7829
NCBITaxon:1236959	biolink:occurs_in	mediadive.medium:606	BAO:0002924	bacdive:7232
NCBITaxon:797302	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:5888
NCBITaxon:1913978	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:5837
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4862
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4751
NCBITaxon:2280	biolink:occurs_in	mediadive.medium:377	BAO:0002924	bacdive:4202
NCBITaxon:1121323	biolink:occurs_in	mediadive.medium:104b	BAO:0002924	bacdive:2806
NCBITaxon:520	biolink:occurs_in	mediadive.medium:438	BAO:0002924	bacdive:372
NCBITaxon:1958931	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:158957
NCBITaxon:61015	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:158035
NCBITaxon:1680	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:157631
NCBITaxon:909287	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:132121
NCBITaxon:1718	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:130935
NCBITaxon:1966350	biolink:occurs_in	mediadive.medium:141c	BAO:0002924	bacdive:130395
NCBITaxon:1396819	biolink:occurs_in	mediadive.medium:830c	BAO:0002924	bacdive:24793
NCBITaxon:1302730	biolink:occurs_in	mediadive.medium:514b	BAO:0002924	bacdive:24739
NCBITaxon:1332824	biolink:occurs_in	mediadive.medium:1522	BAO:0002924	bacdive:23489
NCBITaxon:151901	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:23256
NCBITaxon:415217	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:23102
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15792
NCBITaxon:89184	biolink:occurs_in	mediadive.medium:974	BAO:0002924	bacdive:13784
NCBITaxon:570936	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:13401
NCBITaxon:43677	biolink:occurs_in	mediadive.medium:426	BAO:0002924	bacdive:12596
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8973
NCBITaxon:45	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3641
NCBITaxon:1423	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:1175
NCBITaxon:932678	biolink:occurs_in	mediadive.medium:887	BAO:0002924	bacdive:522
NCBITaxon:1873498	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:158288
NCBITaxon:72226	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:131746
NCBITaxon:1169913	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:24685
NCBITaxon:745119	biolink:occurs_in	mediadive.medium:104b	BAO:0002924	bacdive:22967
NCBITaxon:549000	biolink:occurs_in	mediadive.medium:372	BAO:0002924	bacdive:18133
NCBITaxon:1123003	biolink:occurs_in	mediadive.medium:153	BAO:0002924	bacdive:17150
NCBITaxon:2074	biolink:occurs_in	mediadive.medium:214	BAO:0002924	bacdive:13349
NCBITaxon:306	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:12989
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12381
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4693
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4655
NCBITaxon:38301	biolink:occurs_in	mediadive.medium:215b	BAO:0002924	bacdive:3104
NCBITaxon:1128911	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:454
NCBITaxon:1816696	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:160798
NCBITaxon:1849069	biolink:occurs_in	mediadive.medium:372	BAO:0002924	bacdive:141051
NCBITaxon:47478	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:139857
NCBITaxon:1529639	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:132226
NCBITaxon:1872122	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:131585
NCBITaxon:1508404	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:131358
NCBITaxon:59843	biolink:occurs_in	mediadive.medium:1484	BAO:0002924	bacdive:130510
NCBITaxon:368812	biolink:occurs_in	mediadive.medium:402	BAO:0002924	bacdive:130150
NCBITaxon:526588	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:24664
NCBITaxon:1005945	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:24251
NCBITaxon:1287877	biolink:occurs_in	mediadive.medium:554	BAO:0002924	bacdive:24215
NCBITaxon:1921	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15435
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9615
NCBITaxon:2213	biolink:occurs_in	mediadive.medium:120	BAO:0002924	bacdive:7095
NCBITaxon:428127	biolink:occurs_in	mediadive.medium:78	BAO:0002924	bacdive:5424
NCBITaxon:624	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:5173
NCBITaxon:215580	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:2995
NCBITaxon:180282	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:2953
NCBITaxon:40001	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:139804
NCBITaxon:1141874	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:24624
NCBITaxon:1879286	biolink:occurs_in	mediadive.medium:1411	BAO:0002924	bacdive:23049
NCBITaxon:189966	biolink:occurs_in	mediadive.medium:1288	BAO:0002924	bacdive:17876
NCBITaxon:47486	biolink:occurs_in	mediadive.medium:84	BAO:0002924	bacdive:16595
NCBITaxon:983920	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:14157
NCBITaxon:1907202	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:13765
NCBITaxon:426756	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:12009
NCBITaxon:37919	biolink:occurs_in	mediadive.medium:426	BAO:0002924	bacdive:11022
NCBITaxon:38310	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:10839
NCBITaxon:35	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9585
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9433
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8810
NCBITaxon:867904	biolink:occurs_in	mediadive.medium:503	BAO:0002924	bacdive:7053
NCBITaxon:881	biolink:occurs_in	mediadive.medium:63	BAO:0002924	bacdive:4114
NCBITaxon:813	biolink:occurs_in	mediadive.medium:1193	BAO:0002924	bacdive:2393
NCBITaxon:157733	biolink:occurs_in	mediadive.medium:818	BAO:0002924	bacdive:1229
NCBITaxon:2779353	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:160359
NCBITaxon:51671	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131799
NCBITaxon:1423	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131653
NCBITaxon:86665	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:23692
NCBITaxon:1405	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:23637
NCBITaxon:85558	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16392
NCBITaxon:68277	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16337
NCBITaxon:66424	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15295
NCBITaxon:67257	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:14946
NCBITaxon:1123405	biolink:occurs_in	mediadive.medium:550	BAO:0002924	bacdive:14406
NCBITaxon:147645	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:13725
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12460
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9711
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9270
NCBITaxon:642492	biolink:occurs_in	mediadive.medium:520	BAO:0002924	bacdive:6375
NCBITaxon:558152	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:5712
NCBITaxon:1698	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:1836
NCBITaxon:1242147	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:160593
NCBITaxon:58172	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:160475
NCBITaxon:573	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:159309
NCBITaxon:57	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:158053
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:157703
NCBITaxon:449973	biolink:occurs_in	mediadive.medium:473	BAO:0002924	bacdive:140007
NCBITaxon:49982	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:139924
NCBITaxon:1765963	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:133031
NCBITaxon:864069	biolink:occurs_in	mediadive.medium:1545	BAO:0002924	bacdive:131253
NCBITaxon:1572644	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:130415
NCBITaxon:669455	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:24741
NCBITaxon:314275	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:23570
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12420
NCBITaxon:947009	biolink:occurs_in	mediadive.medium:960	BAO:0002924	bacdive:11838
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10224
NCBITaxon:175631	biolink:occurs_in	mediadive.medium:371	BAO:0002924	bacdive:5948
NCBITaxon:33889	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:1832
NCBITaxon:2606709	biolink:occurs_in	mediadive.medium:339	BAO:0002924	bacdive:159486
NCBITaxon:1927129	biolink:occurs_in	mediadive.medium:1597a	BAO:0002924	bacdive:158342
NCBITaxon:287	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:131882
NCBITaxon:796937	biolink:occurs_in	mediadive.medium:104	BAO:0002924	bacdive:131480
NCBITaxon:554	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:130953
NCBITaxon:1888204	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:130539
NCBITaxon:66849	biolink:occurs_in	mediadive.medium:813b	BAO:0002924	bacdive:23895
NCBITaxon:79885	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:23680
NCBITaxon:2026	biolink:occurs_in	mediadive.medium:453	BAO:0002924	bacdive:16773
NCBITaxon:1122222	biolink:occurs_in	mediadive.medium:86a	BAO:0002924	bacdive:16705
NCBITaxon:67257	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15170
NCBITaxon:375549	biolink:occurs_in	mediadive.medium:1070	BAO:0002924	bacdive:13559
NCBITaxon:2074	biolink:occurs_in	mediadive.medium:214	BAO:0002924	bacdive:13331
NCBITaxon:433663	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:11137
NCBITaxon:37326	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:10651
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10264
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9259
NCBITaxon:1122218	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:7141
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4800
NCBITaxon:2067988	biolink:occurs_in	mediadive.medium:195c	BAO:0002924	bacdive:3973
NCBITaxon:394094	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3375
NCBITaxon:742169	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:1304
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:158868
NCBITaxon:2320851	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:158836
NCBITaxon:296	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:157806
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:130869
NCBITaxon:1265818	biolink:occurs_in	mediadive.medium:215	BAO:0002924	bacdive:130387
NCBITaxon:1124835	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:24036
NCBITaxon:572547	biolink:occurs_in	mediadive.medium:846	BAO:0002924	bacdive:17767
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12111
NCBITaxon:1121001	biolink:occurs_in	mediadive.medium:830c	BAO:0002924	bacdive:10500
NCBITaxon:160660	biolink:occurs_in	mediadive.medium:477	BAO:0002924	bacdive:6148
NCBITaxon:69895	biolink:occurs_in	mediadive.medium:798	BAO:0002924	bacdive:2860
NCBITaxon:1091042	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:2083
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:872
NCBITaxon:1408	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:776
NCBITaxon:148604	biolink:occurs_in	mediadive.medium:339	BAO:0002924	bacdive:160570
NCBITaxon:881260	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:132411
NCBITaxon:1209958	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:132147
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15646
NCBITaxon:140	biolink:occurs_in	mediadive.medium:403	BAO:0002924	bacdive:14304
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12155
NCBITaxon:59846	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:11546
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9135
NCBITaxon:51671	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:7385
NCBITaxon:153233	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:6216
NCBITaxon:38	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3547
NCBITaxon:518635	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:1685
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:923	BAO:0002924	bacdive:929
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:160257
NCBITaxon:1871063	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131597
NCBITaxon:1155073	biolink:occurs_in	mediadive.medium:11	BAO:0002924	bacdive:24004
NCBITaxon:632348	biolink:occurs_in	mediadive.medium:671	BAO:0002924	bacdive:18029
NCBITaxon:861298	biolink:occurs_in	mediadive.medium:514c	BAO:0002924	bacdive:17368
NCBITaxon:285548	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16421
NCBITaxon:43767	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:10841
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8745
NCBITaxon:1462527	biolink:occurs_in	mediadive.medium:215	BAO:0002924	bacdive:160657
NCBITaxon:2585119	biolink:occurs_in	mediadive.medium:78	BAO:0002924	bacdive:159607
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:139700
NCBITaxon:1871043	biolink:occurs_in	mediadive.medium:1626	BAO:0002924	bacdive:132040
NCBITaxon:119858	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131635
NCBITaxon:197	biolink:occurs_in	mediadive.medium:693	BAO:0002924	bacdive:131235
NCBITaxon:164330	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:131088
NCBITaxon:985054	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:24503
NCBITaxon:86667	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:23746
NCBITaxon:82375	biolink:occurs_in	mediadive.medium:330	BAO:0002924	bacdive:17116
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:84	BAO:0002924	bacdive:15948
NCBITaxon:1919	biolink:occurs_in	mediadive.medium:425	BAO:0002924	bacdive:15408
NCBITaxon:1123274	biolink:occurs_in	mediadive.medium:1008	BAO:0002924	bacdive:14336
NCBITaxon:349934	biolink:occurs_in	mediadive.medium:104	BAO:0002924	bacdive:12669
NCBITaxon:696072	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:11454
NCBITaxon:83462	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9494
NCBITaxon:83462	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9440
NCBITaxon:1121955	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:3810
NCBITaxon:66869	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:160204
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:159951
NCBITaxon:2045439	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:159322
NCBITaxon:573	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:159254
NCBITaxon:1867749	biolink:occurs_in	mediadive.medium:35	BAO:0002924	bacdive:159192
NCBITaxon:1167	biolink:occurs_in	mediadive.medium:1592	BAO:0002924	bacdive:140100
NCBITaxon:1612435	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:131989
NCBITaxon:303	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:131001
NCBITaxon:306	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:23210
NCBITaxon:564369	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:17465
NCBITaxon:570855	biolink:occurs_in	mediadive.medium:959a	BAO:0002924	bacdive:17044
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15856
NCBITaxon:1924	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15502
NCBITaxon:1063	biolink:occurs_in	mediadive.medium:27	BAO:0002924	bacdive:13814
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10285
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9876
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9787
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9738
NCBITaxon:43928	biolink:occurs_in	mediadive.medium:823	BAO:0002924	bacdive:5871
NCBITaxon:562	biolink:occurs_in	mediadive.medium:546	BAO:0002924	bacdive:4574
NCBITaxon:338966	biolink:occurs_in	mediadive.medium:298	BAO:0002924	bacdive:4219
NCBITaxon:533	biolink:occurs_in	mediadive.medium:111	BAO:0002924	bacdive:1664
NCBITaxon:1473	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:1473
NCBITaxon:263474	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:1230
NCBITaxon:79880	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:1124
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:159972
NCBITaxon:1826727	biolink:occurs_in	mediadive.medium:1505a	BAO:0002924	bacdive:159654
NCBITaxon:2306423	biolink:occurs_in	mediadive.medium:11	BAO:0002924	bacdive:159428
NCBITaxon:1871045	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:158062
NCBITaxon:1114878	biolink:occurs_in	mediadive.medium:838	BAO:0002924	bacdive:23031
NCBITaxon:40324	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:17543
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15883
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:84	BAO:0002924	bacdive:15780
NCBITaxon:68043	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15373
NCBITaxon:66424	biolink:occurs_in	mediadive.medium:425	BAO:0002924	bacdive:15305
NCBITaxon:279058	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:11310
NCBITaxon:394095	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10172
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9889
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9872
NCBITaxon:1458	biolink:occurs_in	mediadive.medium:6	BAO:0002924	bacdive:672
NCBITaxon:2079535	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:160631
NCBITaxon:1280	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:160394
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:160231
NCBITaxon:170616	biolink:occurs_in	mediadive.medium:1678	BAO:0002924	bacdive:140220
NCBITaxon:1796619	biolink:occurs_in	mediadive.medium:78	BAO:0002924	bacdive:131522
NCBITaxon:658457	biolink:occurs_in	mediadive.medium:535b	BAO:0002924	bacdive:24434
NCBITaxon:28454	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:23262
NCBITaxon:485602	biolink:occurs_in	mediadive.medium:554	BAO:0002924	bacdive:23222
NCBITaxon:37480	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16092
NCBITaxon:1932	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16037
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16013
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15665
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15625
NCBITaxon:33899	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15214
NCBITaxon:171405	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:11525
NCBITaxon:132249	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:10758
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8758
NCBITaxon:2104	biolink:occurs_in	mediadive.medium:1076b	BAO:0002924	bacdive:8614
NCBITaxon:243061	biolink:occurs_in	mediadive.medium:645	BAO:0002924	bacdive:8584
NCBITaxon:1069	biolink:occurs_in	mediadive.medium:26	BAO:0002924	bacdive:6193
NCBITaxon:217068	biolink:occurs_in	mediadive.medium:628	BAO:0002924	bacdive:6155
NCBITaxon:499177	biolink:occurs_in	mediadive.medium:38	BAO:0002924	bacdive:2717
NCBITaxon:376	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:1806
NCBITaxon:1537215	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:160712
NCBITaxon:306	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:131905
NCBITaxon:1266720	biolink:occurs_in	mediadive.medium:212	BAO:0002924	bacdive:24648
NCBITaxon:931097	biolink:occurs_in	mediadive.medium:429	BAO:0002924	bacdive:23784
NCBITaxon:1204385	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:23349
NCBITaxon:28068	biolink:occurs_in	mediadive.medium:27	BAO:0002924	bacdive:17934
NCBITaxon:330779	biolink:occurs_in	mediadive.medium:88	BAO:0002924	bacdive:16649
NCBITaxon:1303	biolink:occurs_in	mediadive.medium:240	BAO:0002924	bacdive:14739
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12309
NCBITaxon:1459	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:11975
NCBITaxon:171401	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:11565
NCBITaxon:1882437	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:11322
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9403
NCBITaxon:2213	biolink:occurs_in	mediadive.medium:120	BAO:0002924	bacdive:7114
NCBITaxon:267135	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:5395
NCBITaxon:52560	biolink:occurs_in	mediadive.medium:63	BAO:0002924	bacdive:4053
NCBITaxon:2601869	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:160005
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:159937
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:159127
NCBITaxon:56800	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:158040
NCBITaxon:1904440	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:131707
NCBITaxon:569407	biolink:occurs_in	mediadive.medium:640	BAO:0002924	bacdive:18030
NCBITaxon:56453	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:17608
NCBITaxon:2421	biolink:occurs_in	mediadive.medium:718	BAO:0002924	bacdive:17053
NCBITaxon:1363	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:14685
NCBITaxon:1873460	biolink:occurs_in	mediadive.medium:554	BAO:0002924	bacdive:13489
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12441
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12278
NCBITaxon:1930076	biolink:occurs_in	mediadive.medium:11	BAO:0002924	bacdive:6826
NCBITaxon:957042	biolink:occurs_in	mediadive.medium:1352	BAO:0002924	bacdive:5993
NCBITaxon:337243	biolink:occurs_in	mediadive.medium:1214	BAO:0002924	bacdive:5955
NCBITaxon:885	biolink:occurs_in	mediadive.medium:641	BAO:0002924	bacdive:4095
NCBITaxon:394092	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3495
NCBITaxon:83451	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3453
NCBITaxon:1423	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:977
NCBITaxon:391	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:160168
NCBITaxon:2316736	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:159464
NCBITaxon:267	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:159397
NCBITaxon:1282	biolink:occurs_in	mediadive.medium:339	BAO:0002924	bacdive:159055
NCBITaxon:287	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:159020
NCBITaxon:1871064	biolink:occurs_in	mediadive.medium:1484	BAO:0002924	bacdive:158147
NCBITaxon:1698521	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:132538
NCBITaxon:1616117	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:131026
NCBITaxon:1050198	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:23427
NCBITaxon:2724616	biolink:occurs_in	mediadive.medium:383	BAO:0002924	bacdive:22989
NCBITaxon:381306	biolink:occurs_in	mediadive.medium:1058c	BAO:0002924	bacdive:17897
NCBITaxon:412034	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17832
