id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
mediadive.medium:913	biolink:ChemicalEntity	THERMOTOGA PETROPHILA MEDIUM (DSMZ Medium 913)											
NCBITaxon:873533	biolink:OrganismalEntity	Prevotella oralis ATCC 33269											
NCBITaxon:1915074	biolink:OrganismalEntity	Sphingomonas jeddahensis											
NCBITaxon:1288410	biolink:OrganismalEntity	Pseudomonas guariconensis											
NCBITaxon:1472765	biolink:OrganismalEntity	Peptoniphilus obesi											
NCBITaxon:1515	biolink:OrganismalEntity	Acetivibrio thermocellus											
NCBITaxon:563188	biolink:OrganismalEntity	Salinisphaera hydrothermalis											
mediadive.medium:1216	biolink:ChemicalEntity	SALINISPHAERA HYDROTHERMALIS MEDIUM (DSMZ Medium 1216)											
NCBITaxon:410359	biolink:OrganismalEntity	Pyrobaculum calidifontis JCM 11548											
mediadive.medium:1090	biolink:ChemicalEntity	PYROBACULUM CALIDIFONTIS MEDIUM (DSMZ Medium 1090)											
NCBITaxon:1895	biolink:OrganismalEntity	Streptomyces avidinii											
NCBITaxon:1871188	biolink:OrganismalEntity	Kitasatospora sp.											
NCBITaxon:216946	biolink:OrganismalEntity	Spiroplasma turonicum											
NCBITaxon:1122124	biolink:OrganismalEntity	Pseudidiomarina sediminum DSM 21906											
NCBITaxon:330642	biolink:OrganismalEntity	Desulfobacter psychrotolerans											
NCBITaxon:637389	biolink:OrganismalEntity	Acidithiobacillus caldus ATCC 51756											
mediadive.medium:150a	biolink:ChemicalEntity	ACIDITHIOBACILLUS CALDUS MEDIUM (DSMZ Medium 150a)											
NCBITaxon:2034511	biolink:OrganismalEntity	Mycobacterium palauense											
NCBITaxon:880156	biolink:OrganismalEntity	Photorhabdus heterorhabditis											
NCBITaxon:28108	biolink:OrganismalEntity	Alteromonas macleodii											
NCBITaxon:522889	biolink:OrganismalEntity	Sphaerotilus montanus											
NCBITaxon:1550	biolink:OrganismalEntity	Clostridium subterminale											
NCBITaxon:1467	biolink:OrganismalEntity	Lederbergia lenta											
NCBITaxon:1851429	biolink:OrganismalEntity	Christensenella intestinihominis											
NCBITaxon:1776392	biolink:OrganismalEntity	Massilimicrobiota timonensis											
NCBITaxon:306541	biolink:OrganismalEntity	Halolactibacillus miurensis											
NCBITaxon:1340529	biolink:OrganismalEntity	Photobacterium panuliri											
NCBITaxon:1095805	biolink:OrganismalEntity	Thiofractor thiocaminus											
NCBITaxon:151904	biolink:OrganismalEntity	Pedobacter sp. LMG 10351											
NCBITaxon:580327	biolink:OrganismalEntity	Thermoanaerobacterium thermosaccharolyticum DSM 571											
NCBITaxon:54571	biolink:OrganismalEntity	Streptomyces venezuelae											
NCBITaxon:80842	biolink:OrganismalEntity	Herbaspirillum rubrisubalbicans											
NCBITaxon:84096	biolink:OrganismalEntity	Gordonia alkanivorans											
NCBITaxon:419597	biolink:OrganismalEntity	Halomonas shengliensis											
NCBITaxon:1682732	biolink:OrganismalEntity	Nocardioides pakistanensis											
NCBITaxon:52763	biolink:OrganismalEntity	Pullulanibacillus naganoensis											
NCBITaxon:1122928	biolink:OrganismalEntity	Paludibacterium yongneupense DSM 18731											
NCBITaxon:47770	biolink:OrganismalEntity	Lactobacillus crispatus											
mediadive.medium:232	biolink:ChemicalEntity	MRS MEDIUM WITH CYSTEINE (DSMZ Medium 232)											
NCBITaxon:109263	biolink:OrganismalEntity	Halothiobacillus kellyi											
mediadive.medium:864	biolink:ChemicalEntity	HALOTHIOBACILLUS MEDIUM (DSMZ Medium 864)											
NCBITaxon:33945	biolink:OrganismalEntity	Enterococcus avium											
NCBITaxon:157842	biolink:OrganismalEntity	Desulfofaba hansenii											
mediadive.medium:916	biolink:ChemicalEntity	DESULFOMUSA HANSENII MEDIUM (DSMZ Medium 916)											
NCBITaxon:2047730	biolink:OrganismalEntity	Desulfonatronum parangueonense											
mediadive.medium:813b	biolink:ChemicalEntity	DESULFONATRONUM LACUSTRE MEDIUM (DSMZ Medium 813b)											
NCBITaxon:1680	biolink:OrganismalEntity	Bifidobacterium adolescentis											
NCBITaxon:1335628	biolink:OrganismalEntity	Granulicella acidiphila											
NCBITaxon:1511749	biolink:OrganismalEntity	Geobacillus thermodenitrificans subsp. thermodenitrificans											
NCBITaxon:1238186	biolink:OrganismalEntity	Leucobacter salsicius M1-8											
NCBITaxon:1465635	biolink:OrganismalEntity	Pantoea coffeiphila											
NCBITaxon:1353158	biolink:OrganismalEntity	Methanococcoides vulcani											
NCBITaxon:1230453	biolink:OrganismalEntity	Haloferax elongans ATCC BAA-1513											
NCBITaxon:1033739	biolink:OrganismalEntity	Kurthia massiliensis											
NCBITaxon:274	biolink:OrganismalEntity	Thermus thermophilus											
NCBITaxon:29535	biolink:OrganismalEntity	Cytophaga sp.											
NCBITaxon:394094	biolink:OrganismalEntity	Cystobacter velatus											
mediadive.medium:121	biolink:ChemicalEntity	MEDIUM FOR SULFOSPIRILLUM DSM 806 (DSMZ Medium 121)											
NCBITaxon:852	biolink:OrganismalEntity	Fusobacterium perfoetens											
NCBITaxon:1428628	biolink:OrganismalEntity	Streptomyces mangrovisoli											
NCBITaxon:369940	biolink:OrganismalEntity	Sinomonas echigonensis											
NCBITaxon:568614	biolink:OrganismalEntity	Marinobacter sp. JSM 077031											
NCBITaxon:1702242	biolink:OrganismalEntity	Thermoanaerobacterium butyriciformans											
NCBITaxon:1796652	biolink:OrganismalEntity	Turicimonas muris											
NCBITaxon:1907779	biolink:OrganismalEntity	Pediococcus sp.											
NCBITaxon:189966	biolink:OrganismalEntity	Rhizomicrobium palustre											
mediadive.medium:1288	biolink:ChemicalEntity	RHIZOMICROBIUM MEDIUM (DSMZ Medium 1288)											
NCBITaxon:56636	biolink:OrganismalEntity	Aeropyrum pernix											
NCBITaxon:351345	biolink:OrganismalEntity	Polynucleobacter cosmopolitanus											
NCBITaxon:569860	biolink:OrganismalEntity	Methylovirgula ligni											
mediadive.medium:1219	biolink:ChemicalEntity	METHYLOVIRGULA LIGNI MEDIUM (DSMZ Medium 1219)											
NCBITaxon:1484	biolink:OrganismalEntity	Hydrogenibacillus schlegelii											
NCBITaxon:1871328	biolink:OrganismalEntity	Kocuria sp.											
NCBITaxon:2052832	biolink:OrganismalEntity	Methanofollis fontis											
mediadive.medium:924	biolink:ChemicalEntity	METHANOCALCULUS MB MEDIUM (DSMZ Medium 924)											
NCBITaxon:576131	biolink:OrganismalEntity	Lentibacter algarum											
NCBITaxon:490829	biolink:OrganismalEntity	Lutimaribacter saemankumensis											
NCBITaxon:1124835	biolink:OrganismalEntity	Chryseobacterium carnipullorum											
NCBITaxon:1097667	biolink:OrganismalEntity	Patulibacter medicamentivorans											
NCBITaxon:1004304	biolink:OrganismalEntity	Hydrotalea sandarakina											
NCBITaxon:1440766	biolink:OrganismalEntity	Xanthomonas pisi DSM 18956											
NCBITaxon:1313299	biolink:OrganismalEntity	Stygiolobus azoricus DSM 6296											
mediadive.medium:358a	biolink:ChemicalEntity	ACIDIANUS MEDIUM (ANAEROBIC) (DSMZ Medium 358a)											
NCBITaxon:475253	biolink:OrganismalEntity	Pedobacter alluvionis											
NCBITaxon:59846	biolink:OrganismalEntity	Paenibacillus chibensis											
NCBITaxon:406817	biolink:OrganismalEntity	Xenorhabdus nematophila ATCC 19061											
NCBITaxon:1121457	biolink:OrganismalEntity	Halodesulfovibrio marinisediminis DSM 17456											
NCBITaxon:1122595	biolink:OrganismalEntity	Natronincola ferrireducens DSM 18346											
mediadive.medium:898	biolink:ChemicalEntity	ANOXYBACILLUS MEDIUM (DSMZ Medium 898)											
NCBITaxon:2527970	biolink:OrganismalEntity	Blastopirellula retiformator											
NCBITaxon:1207504	biolink:OrganismalEntity	Burkholderia pseudomultivorans											
NCBITaxon:1227493	biolink:OrganismalEntity	Natrialba hulunbeirensis JCM 10989											
NCBITaxon:1755	biolink:OrganismalEntity	Thermoanaerobacter sp.											
NCBITaxon:466084	biolink:OrganismalEntity	Limibacter armeniacum											
NCBITaxon:1401	biolink:OrganismalEntity	Paenibacillus lautus											
mediadive.medium:993	biolink:ChemicalEntity	ISP 5 MEDIUM (DSMZ Medium 993)											
NCBITaxon:213231	biolink:OrganismalEntity	Methanocaldococcus indicus											
NCBITaxon:1873459	biolink:OrganismalEntity	Blastococcus sp.											
mediadive.medium:877	biolink:ChemicalEntity	LUEDEMANN MEDIUM (LUEDEMANN; 1968) (DSMZ Medium 877)											
NCBITaxon:1718	biolink:OrganismalEntity	Corynebacterium glutamicum											
NCBITaxon:1460226	biolink:OrganismalEntity	Rhodococcus kronopolitis											
NCBITaxon:880157	biolink:OrganismalEntity	Xenorhabdus khoisanae											
NCBITaxon:67260	biolink:OrganismalEntity	Streptomyces cinereoruber											
mediadive.medium:459	biolink:ChemicalEntity	SUCROSE-PEPTONE-MEDIUM (DSMZ Medium 459)											
NCBITaxon:132249	biolink:OrganismalEntity	Nocardia veterana											
NCBITaxon:173366	biolink:OrganismalEntity	Methylocystis rosea											
NCBITaxon:51663	biolink:OrganismalEntity	Pediococcus damnosus											
NCBITaxon:1293588	biolink:OrganismalEntity	Desulfothermus okinawensis JCM 13304											
NCBITaxon:578218	biolink:OrganismalEntity	Virgibacillus sp. JSM 078061											
NCBITaxon:1178537	biolink:OrganismalEntity	Bacillus xiamenensis											
NCBITaxon:676202	biolink:OrganismalEntity	Demequina globuliformis											
NCBITaxon:720605	biolink:OrganismalEntity	Halomonas smyrnensis											
mediadive.medium:1158	biolink:ChemicalEntity	HALOMONAS SYMIRNIENSIS MEDIUM (DSMZ Medium 1158)											
NCBITaxon:53953	biolink:OrganismalEntity	Pyrococcus horikoshii											
mediadive.medium:377	biolink:ChemicalEntity	PYROCOCCUS MEDIUM (DSMZ Medium 377)											
NCBITaxon:1080	biolink:OrganismalEntity	Afifella marina											
NCBITaxon:254406	biolink:OrganismalEntity	Shimia aestuarii											
NCBITaxon:1121901	biolink:OrganismalEntity	Flavobacterium tegetincola DSM 22377											
NCBITaxon:1562104	biolink:OrganismalEntity	Bacillus sp. JSM 102089											
NCBITaxon:1576610	biolink:OrganismalEntity	Helicobacter apri											
NCBITaxon:554	biolink:OrganismalEntity	Pectobacterium carotovorum											
NCBITaxon:1194168	biolink:OrganismalEntity	Comamonas jiangduensis											
NCBITaxon:1940	biolink:OrganismalEntity	Streptomyces albireticuli											
NCBITaxon:2075	biolink:OrganismalEntity	Pseudonocardia nitrificans											
NCBITaxon:1121427	biolink:OrganismalEntity	Desulfohalotomaculum halophilum DSM 11559											
mediadive.medium:815	biolink:ChemicalEntity	DESULFOHALOTOMACULUM MEDIUM (DSMZ Medium 815)											
NCBITaxon:379066	biolink:OrganismalEntity	Gemmatimonas aurantiaca T-27											
NCBITaxon:192904	biolink:OrganismalEntity	Kriegella aquimaris											
NCBITaxon:702745	biolink:OrganismalEntity	Myroides phaeus											
NCBITaxon:1008159	biolink:OrganismalEntity	Halorubrum sp. YIM 93749											
mediadive.medium:1356	biolink:ChemicalEntity	HMD MEDIUM (DSMZ Medium 1356)											
NCBITaxon:1166482	biolink:OrganismalEntity	Pseudomaricurvus alcaniphilus											
NCBITaxon:1905334	biolink:OrganismalEntity	Thauera sp.											
NCBITaxon:694434	biolink:OrganismalEntity	Gracilibacter thermotolerans JW/YJL-S1											
NCBITaxon:1123287	biolink:OrganismalEntity	Sporomusa malonica DSM 5090											
NCBITaxon:58110	biolink:OrganismalEntity	Actinomadura viridis											
NCBITaxon:67297	biolink:OrganismalEntity	Streptomyces flaveolus											
NCBITaxon:83265	biolink:OrganismalEntity	Aminobacter niigataensis											
NCBITaxon:146907	biolink:OrganismalEntity	Desulfitobacterium sp. PCE1											
mediadive.medium:717	biolink:ChemicalEntity	DESULFITOBACTERIUM (PCE) MEDIUM (DSMZ Medium 717)											
NCBITaxon:1785	biolink:OrganismalEntity	Mycobacterium sp.											
mediadive.medium:250	biolink:ChemicalEntity	PEPTONE MEAT EXTRACT GLYCEROL AGAR (DSMZ Medium 250)											
NCBITaxon:86667	biolink:OrganismalEntity	Jeotgalibacillus marinus											
NCBITaxon:33018	biolink:OrganismalEntity	Sporolactobacillus laevolacticus											
NCBITaxon:1385519	biolink:OrganismalEntity	Knoellia aerolata DSM 18566											
NCBITaxon:598660	biolink:OrganismalEntity	Corynebacterium pyruviciproducens											
NCBITaxon:341027	biolink:OrganismalEntity	Sphingobacterium sp.											
NCBITaxon:1123755	biolink:OrganismalEntity	Yoonia litorea											
NCBITaxon:1123275	biolink:OrganismalEntity	Spirochaeta cellobiosiphila DSM 17781											
mediadive.medium:1188	biolink:ChemicalEntity	SPIROCHAETA CELLOBIOSIPHILA MEDIUM (DSMZ Medium 1188)											
NCBITaxon:570505	biolink:OrganismalEntity	Methylobacterium bullatum											
mediadive.medium:1324	biolink:ChemicalEntity	MODIFIED METHYLOBACTERIUM MEDIUM (DSMZ Medium 1324)											
NCBITaxon:326320	biolink:OrganismalEntity	Dokdonia donghaensis											
NCBITaxon:1488	biolink:OrganismalEntity	Clostridium acetobutylicum											
mediadive.medium:118	biolink:ChemicalEntity	DAP-NUTRIENT AGAR (DSMZ Medium 118)											
NCBITaxon:1712410	biolink:OrganismalEntity	Thermanaerosceptrum fracticalcis											
NCBITaxon:1873497	biolink:OrganismalEntity	Rahnella sp.											
NCBITaxon:1461353	biolink:OrganismalEntity	Streptosporangium subfuscum											
NCBITaxon:408	biolink:OrganismalEntity	Methylorubrum extorquens											
NCBITaxon:442528	biolink:OrganismalEntity	Scopulibacillus darangshiensis											
NCBITaxon:1905676	biolink:OrganismalEntity	Glaciecola sp.											
NCBITaxon:999543	biolink:OrganismalEntity	Salinispora pacifica DSM 45544											
NCBITaxon:868281	biolink:OrganismalEntity	Salinicoccus sesuvii											
NCBITaxon:1223802	biolink:OrganismalEntity	Sulfuritalea hydrogenivorans sk43H											
mediadive.medium:1304	biolink:ChemicalEntity	SULFURITALEA MEDIUM (DSMZ Medium 1304)											
NCBITaxon:580	biolink:OrganismalEntity	Kluyvera cryocrescens											
NCBITaxon:147207	biolink:OrganismalEntity	Collinsella intestinalis											
NCBITaxon:1121110	biolink:OrganismalEntity	Bifidobacterium subtile DSM 20096											
NCBITaxon:28240	biolink:OrganismalEntity	Thermotoga sp.											
NCBITaxon:1397	biolink:OrganismalEntity	Niallia circulans											
NCBITaxon:1461322	biolink:OrganismalEntity	Vibrio renipiscarius											
NCBITaxon:1880915	biolink:OrganismalEntity	Frigoribacterium sp.											
NCBITaxon:287097	biolink:OrganismalEntity	Loktanella agnita											
NCBITaxon:1788301	biolink:OrganismalEntity	Pseudomonas versuta											
NCBITaxon:1500506	biolink:OrganismalEntity	Halopolyspora algeriensis											
NCBITaxon:223184	biolink:OrganismalEntity	Kocuria marina											
NCBITaxon:1107316	biolink:OrganismalEntity	Neisseria oralis											
NCBITaxon:1144547	biolink:OrganismalEntity	Actinoplanes hulinensis											
NCBITaxon:68274	biolink:OrganismalEntity	Streptomyces tauricus											
NCBITaxon:136996	biolink:OrganismalEntity	Bradyrhizobium lupini											
NCBITaxon:76745	biolink:OrganismalEntity	Sinorhizobium arboris											
NCBITaxon:449310	biolink:OrganismalEntity	Desulfotomaculum sp. DSM 7475											
NCBITaxon:39060	biolink:OrganismalEntity	Desulfoscipio geothermicus											
NCBITaxon:2527976	biolink:OrganismalEntity	Gimesia fumaroli											
NCBITaxon:1721087	biolink:OrganismalEntity	Pseudodesulfovibrio senegalensis											
NCBITaxon:455078	biolink:OrganismalEntity	Rhodocytophaga aerolata											
NCBITaxon:155321	biolink:OrganismalEntity	Thermococcus atlanticus											
mediadive.medium:760	biolink:ChemicalEntity	MARINE THERMOCOCCUS MEDIUM (DSMZ Medium 760)											
NCBITaxon:1089544	biolink:OrganismalEntity	Amycolatopsis benzoatilytica AK 16/65											
NCBITaxon:1123517	biolink:OrganismalEntity	Thiomicrospira pelophila DSM 1534											
NCBITaxon:1304884	biolink:OrganismalEntity	Desulfitibacter alkalitolerans DSM 16504											
NCBITaxon:306572	biolink:OrganismalEntity	Psychrobacter celer											
NCBITaxon:1626	biolink:OrganismalEntity	Lacticaseibacillus sharpeae											
NCBITaxon:160661	biolink:OrganismalEntity	Desulfogranum mediterraneum											
NCBITaxon:599	biolink:OrganismalEntity	Salmonella sp.											
NCBITaxon:616990	biolink:OrganismalEntity	Levilactobacillus paucivorans											
NCBITaxon:1580	biolink:OrganismalEntity	Levilactobacillus brevis											
NCBITaxon:421629	biolink:OrganismalEntity	Halorhodospira abdelmalekii											
NCBITaxon:137584	biolink:OrganismalEntity	Thalassomonas viridans											
NCBITaxon:60547	biolink:OrganismalEntity	Caballeronia glathei											
mediadive.medium:54	biolink:ChemicalEntity	GLUCOSE YEAST EXTRACT MEDIUM (DSMZ Medium 54)											
NCBITaxon:356828	biolink:OrganismalEntity	Alloscardovia criceti											
NCBITaxon:1482731	biolink:OrganismalEntity	Alkaliphilus serpentinus											
NCBITaxon:2652269	biolink:OrganismalEntity	Anaerococcus porci											
NCBITaxon:1630136	biolink:OrganismalEntity	Sulfurovum riftiae											
NCBITaxon:659012	biolink:OrganismalEntity	Agromyces soli											
NCBITaxon:42448	biolink:OrganismalEntity	Anaerobranca horikoshii											
mediadive.medium:685	biolink:ChemicalEntity	ANAEROBRANCA MEDIUM (DSMZ Medium 685)											
NCBITaxon:679260	biolink:OrganismalEntity	Simiduia areninigrae											
NCBITaxon:397271	biolink:OrganismalEntity	Thiohalomonas nitratireducens											
mediadive.medium:1058d	biolink:ChemicalEntity	THIOHALOMONAS DENITRIFICANS MEDIUM (DSMZ Medium 1058d)											
NCBITaxon:141949	biolink:OrganismalEntity	Thermomonas haemolytica											
NCBITaxon:66900	biolink:OrganismalEntity	Streptomyces lanatus											
NCBITaxon:1898	biolink:OrganismalEntity	Streptomyces cacaoi											
NCBITaxon:428990	biolink:OrganismalEntity	Novosphingobium mathurense											
mediadive.medium:558a	biolink:ChemicalEntity	CLOSTRIDIUM (RB-9) MEDIUM (DSMZ Medium 558a)											
NCBITaxon:127458	biolink:OrganismalEntity	Thiobaca trueperi											
NCBITaxon:41200	biolink:OrganismalEntity	Bifidobacterium sp.											
NCBITaxon:470	biolink:OrganismalEntity	Acinetobacter baumannii											
NCBITaxon:1898383	biolink:OrganismalEntity	Jeotgalibacillus sp.											
NCBITaxon:1128670	biolink:OrganismalEntity	Microvirga makkahensis											
NCBITaxon:1443941	biolink:OrganismalEntity	Acinetobacter gandensis											
NCBITaxon:747481	biolink:OrganismalEntity	Paenibacillus chartarius											
NCBITaxon:1049583	biolink:OrganismalEntity	Kocuria indica											
NCBITaxon:1348249	biolink:OrganismalEntity	Methanobrevibacter boviskoreani											
NCBITaxon:632292	biolink:OrganismalEntity	Caldicellulosiruptor hydrothermalis 108											
mediadive.medium:671	biolink:ChemicalEntity	THERMOANAEROBACTER (BA) MEDIUM (DSMZ Medium 671)											
NCBITaxon:641702	biolink:OrganismalEntity	Zhongshania antarctica											
NCBITaxon:1872635	biolink:OrganismalEntity	Arenimonas sp.											
NCBITaxon:451	biolink:OrganismalEntity	Legionella micdadei											
NCBITaxon:1161919	biolink:OrganismalEntity	Erwinia piriflorinigrans CFBP 5888											
NCBITaxon:709015	biolink:OrganismalEntity	Pontibacter actiniarum DSM 19842											
NCBITaxon:2792008	biolink:OrganismalEntity	Pseudonocardia abyssalis											
NCBITaxon:1235997	biolink:OrganismalEntity	Hydrobacter penzbergensis											
mediadive.medium:449	biolink:ChemicalEntity	M17 MEDIUM FOR LACTIC STREPTOCOCCI (DSMZ Medium 449)											
NCBITaxon:623281	biolink:OrganismalEntity	Parapedobacter composti											
NCBITaxon:52001	biolink:OrganismalEntity	Stetteria hydrogenophila											
mediadive.medium:795	biolink:ChemicalEntity	STETTERIA MEDIUM (DSMZ Medium 795)											
NCBITaxon:360296	biolink:OrganismalEntity	Humidesulfovibrio arcticus											
NCBITaxon:36849	biolink:OrganismalEntity	Oxobacter pfennigii											
mediadive.medium:336	biolink:ChemicalEntity	OXOBACTER PFENNIGII MEDIUM (DSMZ Medium 336)											
NCBITaxon:1935379	biolink:OrganismalEntity	Leucobacter muris											
NCBITaxon:1559896	biolink:OrganismalEntity	Sulfuriferula multivorans											
NCBITaxon:1387779	biolink:OrganismalEntity	Cohnella nanjingensis											
NCBITaxon:1452487	biolink:OrganismalEntity	Crenobacter luteus											
mediadive.medium:1335	biolink:ChemicalEntity	MODIFIED T5 (DSMZ Medium 1335)											
NCBITaxon:116188	biolink:OrganismalEntity	Streptomyces coeruleorubidus											
NCBITaxon:38289	biolink:OrganismalEntity	Corynebacterium jeikeium											
NCBITaxon:44674	biolink:OrganismalEntity	Sulfurospirillum barnesii											
mediadive.medium:771	biolink:ChemicalEntity	SULFUROSPIRILLUM BARNESII MEDIUM (DSMZ Medium 771)											
NCBITaxon:2054627	biolink:OrganismalEntity	Altererythrobacter lauratis											
NCBITaxon:1936021	biolink:OrganismalEntity	Thermosulfuriphilus ammonigenes											
mediadive.medium:1210c	biolink:ChemicalEntity	THERMOSULFURIPHILUS MEDIUM (DSMZ Medium 1210c)											
NCBITaxon:1703256	biolink:OrganismalEntity	Pseudoalteromonas gelatinilytica											
NCBITaxon:1852372	biolink:OrganismalEntity	Varibaculum massiliense											
NCBITaxon:1441878	biolink:OrganismalEntity	Streptosporangium corydalis											
NCBITaxon:1283	biolink:OrganismalEntity	Staphylococcus haemolyticus											
NCBITaxon:398580	biolink:OrganismalEntity	Dinoroseobacter shibae DFL 12 = DSM 16493											
NCBITaxon:36821	biolink:OrganismalEntity	Gordonia amarae											
NCBITaxon:449662	biolink:OrganismalEntity	Silvimonas iriomotensis											
NCBITaxon:421	biolink:OrganismalEntity	Methylomonas methanica											
mediadive.medium:1313	biolink:ChemicalEntity	MARINE AMMONIUM MINERAL SALTS (DSMZ Medium 1313)											
NCBITaxon:1891311	biolink:OrganismalEntity	Halothiobacillus sp.											
mediadive.medium:1058b	biolink:ChemicalEntity	HALOTHIOBACILLUS HL2 MEDIUM (DSMZ Medium 1058b)											
NCBITaxon:440515	biolink:OrganismalEntity	Arenibacter echinorum											
NCBITaxon:449307	biolink:OrganismalEntity	Desulfococcus sp. DSM 8541											
NCBITaxon:333367	biolink:OrganismalEntity	Enterocloster asparagiformis											
NCBITaxon:1872084	biolink:OrganismalEntity	Nitratireductor sp.											
NCBITaxon:217168	biolink:OrganismalEntity	Microvirga flocculans											
NCBITaxon:72803	biolink:OrganismalEntity	Thermococcus siculi											
mediadive.medium:677	biolink:ChemicalEntity	CLOSTRIDIUM (P-2) MEDIUM (DSMZ Medium 677)											
NCBITaxon:519442	biolink:OrganismalEntity	Halorhabdus utahensis DSM 12940											
mediadive.medium:927	biolink:ChemicalEntity	HALORHABDUS UTAHENSIS MEDIUM (DSMZ Medium 927)											
NCBITaxon:14	biolink:OrganismalEntity	Dictyoglomus thermophilum											
mediadive.medium:388	biolink:ChemicalEntity	DICTYOGLOMUS MEDIUM (DSMZ Medium 388)											
NCBITaxon:1606	biolink:OrganismalEntity	Ligilactobacillus aviarius											
NCBITaxon:2750658	biolink:OrganismalEntity	Pontiella sulfatireligans											
mediadive.medium:1731	biolink:ChemicalEntity	PONTIELLA MEDIUM (DSMZ Medium 1731)											
NCBITaxon:29549	biolink:OrganismalEntity	Rhodothermus marinus											
mediadive.medium:630	biolink:ChemicalEntity	MODIFIED THERMUS 162 MEDIUM (DSMZ Medium 630)											
NCBITaxon:542	biolink:OrganismalEntity	Zymomonas mobilis											
NCBITaxon:67370	biolink:OrganismalEntity	Streptomyces umbrinus											
NCBITaxon:67353	biolink:OrganismalEntity	Streptomyces racemochromogenes											
NCBITaxon:1464	biolink:OrganismalEntity	Paenibacillus larvae											
NCBITaxon:648895	biolink:OrganismalEntity	Massilia suwonensis											
NCBITaxon:1225769	biolink:OrganismalEntity	Paludibacterium paludis											
NCBITaxon:1123756	biolink:OrganismalEntity	Marivita geojedonensis											
NCBITaxon:1358421	biolink:OrganismalEntity	Exiguobacterium indicum HHS 31											
NCBITaxon:370980	biolink:OrganismalEntity	Simplicispira limi											
NCBITaxon:37330	biolink:OrganismalEntity	Nocardia nova											
NCBITaxon:435908	biolink:OrganismalEntity	Pseudidiomarina salinarum											
NCBITaxon:981	biolink:OrganismalEntity	Persicobacter diffluens											
mediadive.medium:172	biolink:ChemicalEntity	CYTOPHAGA (marine) MEDIUM (DSMZ Medium 172)											
NCBITaxon:1871615	biolink:OrganismalEntity	Dermacoccus sp.											
NCBITaxon:1881060	biolink:OrganismalEntity	Clostridium sp. USBA 49											
NCBITaxon:1309795	biolink:OrganismalEntity	Faucicola mancuniensis											
NCBITaxon:1246530	biolink:OrganismalEntity	Calderihabitans maritimus											
mediadive.medium:1508	biolink:ChemicalEntity	CALDERIHABITANS MEDIUM (DSMZ Medium 1508)											
NCBITaxon:1005928	biolink:OrganismalEntity	Roseovarius lutimaris											
NCBITaxon:1890675	biolink:OrganismalEntity	Herbaspirillum sp.											
NCBITaxon:2250209	biolink:OrganismalEntity	Marichromatium sp.											
NCBITaxon:1176194	biolink:OrganismalEntity												
NCBITaxon:318456	biolink:OrganismalEntity	Photobacterium kishitanii											
NCBITaxon:870187	biolink:OrganismalEntity	Thiothrix nivea DSM 5205											
mediadive.medium:573	biolink:ChemicalEntity	THIOTHRIX MEDIUM (DSMZ Medium 573)											
NCBITaxon:568869	biolink:OrganismalEntity	Streptomyces sanyensis											
NCBITaxon:1564487	biolink:OrganismalEntity	Herbinix hemicellulosilytica											
NCBITaxon:33866	biolink:OrganismalEntity	Pyrococcus sp.											
NCBITaxon:433321	biolink:OrganismalEntity	Propionispira arcuata											
NCBITaxon:1121009	biolink:OrganismalEntity	Archaeoglobus infectus DSM 18877											
mediadive.medium:1098	biolink:ChemicalEntity	ARCHAEOGLOBUS INFECTUS MEDIUM (DSMZ Medium 1098)											
NCBITaxon:1724	biolink:OrganismalEntity	Corynebacterium renale											
NCBITaxon:2819280	biolink:OrganismalEntity	Acidihalobacter yilgarnensis											
mediadive.medium:1321	biolink:ChemicalEntity	ACIDIHALOBACTER FERROOXIDANS MEDIUM (DSMZ Medium 1321)											
NCBITaxon:2614639	biolink:OrganismalEntity	Microbacterium lushaniae											
NCBITaxon:1510841	biolink:OrganismalEntity	Parasaccharibacter apium											
mediadive.medium:1429	biolink:ChemicalEntity	SABOURAND GLUCOSE MEDIUM (DSMZ Medium 1429)											
NCBITaxon:305	biolink:OrganismalEntity	Ralstonia solanacearum											
NCBITaxon:1871043	biolink:OrganismalEntity	Variovorax sp.											
NCBITaxon:1008308	biolink:OrganismalEntity	Fusibacter tunisiensis											
mediadive.medium:853a	biolink:ChemicalEntity	FUSIBACTER TUNISIENSIS MEDIUM (DSMZ Medium 853a)											
NCBITaxon:1122187	biolink:OrganismalEntity	Lysobacter oryzae DSM 21044											
NCBITaxon:1122956	biolink:OrganismalEntity	Petrotoga sibirica DSM 13575											
mediadive.medium:959	biolink:ChemicalEntity	PETROTOGA OLEARIA MEDIUM (DSMZ Medium 959)											
NCBITaxon:871962	biolink:OrganismalEntity	Amycolatopsis equina											
NCBITaxon:28182	biolink:OrganismalEntity	Leptospira noguchii											
NCBITaxon:293371	biolink:OrganismalEntity	Paucilactobacillus oligofermentans											
mediadive.medium:293	biolink:ChemicalEntity	PROPIONIGENIUM MODESTUM MEDIUM (MARINE) (DSMZ Medium 293)											
NCBITaxon:2751153	biolink:OrganismalEntity	Coprobacter secundus subsp. similis											
NCBITaxon:1287727	biolink:OrganismalEntity	Roseovarius azorensis											
NCBITaxon:388950	biolink:OrganismalEntity	Pontibacter akesuensis											
NCBITaxon:182984	biolink:OrganismalEntity	Desulfacinum subterraneum											
